clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Chiroptera	F1x4	Aeorestes_cinereus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.42968	-6642.893083	43	1.00000	0.43148	-6646.805057	43	0.35816	0.43258	-6642.753529	44
Chiroptera	F3x4	Aeorestes_cinereus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.25836	-6598.928661	43	1.00000	0.25910	-6607.437422	43	0.20057	0.26071	-6598.671450	44
Chiroptera	F1x4	Artibeus_jamaicensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.42968	-6642.893083	43	1.00000	0.42754	-6644.417361	43	0.46058	0.42886	-6642.879135	44
Chiroptera	F3x4	Artibeus_jamaicensis	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.25836	-6598.928661	43	1.00000	0.25437	-6600.495972	43	0.38368	0.25563	-6598.503146	44
Chiroptera	F1x4	Desmodus_rotundus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.42968	-6642.893083	43	1.00000	0.43243	-6647.768613	43	0.30944	0.43556	-6642.424481	44
Chiroptera	F3x4	Desmodus_rotundus	Hipposideros_armiger,Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.25836	-6598.928661	43	1.00000	0.25895	-6608.258207	43	0.20002	0.26107	-6598.642182	44
Chiroptera	F1x4	Hipposideros_armiger	Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.42968	-6642.893083	43	1.00000	0.42485	-6645.547404	43	0.47468	0.42737	-6642.836760	44
Chiroptera	F3x4	Hipposideros_armiger	Rhinolophus_ferrumequinum,Megaderma_lyra,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.25836	-6598.928661	43	1.00000	0.25412	-6605.585128	43	0.27299	0.25763	-6598.913035	44
Chiroptera	F1x4	Megaderma_lyra	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.42968	-6642.893083	43	1.00000	0.43415	-6650.885501	43	0.34913	0.43651	-6642.520893	44
Chiroptera	F3x4	Megaderma_lyra	Hipposideros_armiger,Rhinolophus_ferrumequinum,Pteropus_alecto,Pteropus_giganteus,Pteropus_vampyrus,Rousettus_aegyptiacus,Pteronotus_parnellii,Sturnira_hondurensis,Artibeus_jamaicensis,Phyllostomus_hastatus,Phyllostomus_discolor,Desmodus_rotundus,Molossus_molossus,Myotis_brandtii,Myotis_lucifugus,Myotis_davidii,Myotis_myotis,Aeorestes_cinereus,Pipistrellus_kuhlii,Pipistrellus_pipistrellus,Miniopterus_natalensis	0.25836	-6598.928661	43	1.00000	0.26064	-6616.703673	43	0.19055	0.26426	-6598.172093	44
