clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Afrotheria	F1x4	Chrysochloris_asiatica	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.34063	-4045.391148	19	1.00000	0.33089	-4053.423626	19	0.36469	0.33686	-4045.345530	20
Afrotheria	F3x4	Chrysochloris_asiatica	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.23351	-3965.200906	19	1.00000	0.21892	-3975.635541	19	0.28983	0.22547	-3964.774910	20
Afrotheria	F1x4	Dugong_dugon	Heterohyrax_brucei,Procavia_capensis,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.34063	-4045.391148	19	1.00000	0.34167	-4046.785631	19	0.19945	0.34252	-4045.208462	20
Afrotheria	F3x4	Dugong_dugon	Heterohyrax_brucei,Procavia_capensis,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.23351	-3965.200906	19	1.00000	0.23399	-3967.322085	19	0.15306	0.23462	-3965.083713	20
Afrotheria	F1x4	Echinops_telfairi	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Elephantulus_edwardii,Orycteropus_afer	0.34063	-4045.391148	19	1.00000	0.34750	-4062.058699	19	0.29674	0.35148	-4045.108659	20
Afrotheria	F3x4	Echinops_telfairi	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Elephantulus_edwardii,Orycteropus_afer	0.23351	-3965.200906	19	1.00000	0.24973	-3998.936042	19	0.16263	0.25331	-3963.387616	20
Afrotheria	F1x4	Elephantulus_edwardii	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Echinops_telfairi,Orycteropus_afer	0.34063	-4045.391148	19	1.00000	0.32208	-4055.329278	19	0.40372	0.32551	-4044.888950	20
Afrotheria	F3x4	Elephantulus_edwardii	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Elephas_maximus,Chrysochloris_asiatica,Echinops_telfairi,Orycteropus_afer	0.23351	-3965.200906	19	1.00000	0.23076	-3989.785947	19	0.23112	0.23411	-3965.199274	20
Afrotheria	F1x4	Elephas_maximus	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Chrysochloris_asiatica,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.34063	-4045.391148	19	1.00000	0.34186	-4046.344070	19	0.15769	0.34203	-4045.189186	20
Afrotheria	F3x4	Elephas_maximus	Heterohyrax_brucei,Procavia_capensis,Dugong_dugon,Trichechus_manatus,Loxodonta_africana,Chrysochloris_asiatica,Echinops_telfairi,Elephantulus_edwardii,Orycteropus_afer	0.23351	-3965.200906	19	1.00000	0.23394	-3966.344159	19	0.13924	0.23417	-3965.113698	20
