Accipitriformes	F1x4	NA	NA	0.31486	-1757.893636	11	1	0.34345	-1760.678387	11	0.19158	0.34178	-1757.580101	12	0.428432098332952	0.0127997983424045
Accipitriformes	F3x4	NA	NA	0.31228	-1752.998366	11	1	0.33997	-1755.826981	11	0.19004	0.33903	-1752.684541	12	0.428218621784831	0.0121772323034031
Accipitriformes	F1x4	NA	NA	0.31485	-1757.893636	11	1	0.2732	-1757.163561	11	0.69664	0.27304	-1757.023445	12	0.187090432097588	0.596549196043506
Accipitriformes	F3x4	NA	NA	0.31227	-1752.998366	11	1	0.27104	-1752.294914	11	0.68524	0.271	-1752.140143	12	0.190151166302042	0.577961368485614
Accipitriformes	F1x4	NA	NA	0.31486	-1757.893636	11	1	0.33979	-1764.296244	11	0.30284	0.33173	-1757.877518	12	0.857510676400253	0.000339749946225304
Accipitriformes	F3x4	NA	NA	0.31227	-1752.998366	11	1	0.33511	-1759.524613	11	0.30007	0.32941	-1752.981481	12	0.854196907726434	0.000297469039956966
Accipitriformes	F1x4	NA	NA	0.31486	-1757.893636	11	1	0.31486	-1757.893641	11	1e-04	0.31486	-1757.893629	12	0.997014596284749	0.996091195544935
Accipitriformes	F3x4	NA	NA	0.31227	-1752.998366	11	1	0.31227	-1752.998367	11	0.43636	0.31228	-1752.998367	12	1	1
Accipitriformes	F1x4	NA	NA	0.31485	-1757.893636	11	1	0.31486	-1757.893641	11	1e-04	0.31486	-1757.893629	12	0.997014596284749	0.996091195544935
Accipitriformes	F3x4	NA	NA	0.31228	-1752.998366	11	1	0.31228	-1752.998367	11	0.49435	0.31228	-1752.998367	12	1	1
Accipitriformes	F1x4	NA	NA	0.31486	-1757.893636	11	1	0.31224	-1758.083808	11	0.39745	0.31238	-1757.879733	12	0.86756572970288	0.522909988866692
Accipitriformes	F3x4	NA	NA	0.31228	-1752.998366	11	1	0.30955	-1753.185526	11	0.3989	0.30971	-1752.98302	12	0.860929301362736	0.524512136730173
