clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Birds2	F1x4	Accipiter_gentilis	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.28747	-3451.902617	33	1.00000	0.29090	-3454.689003	33	0.15560	0.29100	-3451.584423	34
Birds2	F3x4	Accipiter_gentilis	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.29346	-3447.874826	33	1.00000	0.29681	-3450.581978	33	0.15906	0.29707	-3447.558464	34
Birds2	F1x4	Antrostomus_carolinensis	Tauraco_erythrolophus,Corythaeola_cristata,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.28747	-3451.902617	33	1.00000	0.28997	-3458.899522	33	0.27164	0.28910	-3451.887789	34
Birds2	F3x4	Antrostomus_carolinensis	Tauraco_erythrolophus,Corythaeola_cristata,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.29346	-3447.874826	33	1.00000	0.29527	-3454.545817	33	0.27911	0.29494	-3447.863302	34
Birds2	F1x4	Aquila_chrysaetos	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.28747	-3451.902734	33	1.00000	0.28175	-3451.239928	33	0.70129	0.28177	-3451.128209	34
Birds2	F3x4	Aquila_chrysaetos	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.29346	-3447.874826	33	1.00000	0.28763	-3447.225728	33	0.70782	0.28769	-3447.119744	34
Birds2	F1x4	Athene_cunicularia	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.28747	-3451.902617	33	1.00000	0.26928	-3450.919951	33	0.57583	0.26906	-3449.806888	34
Birds2	F3x4	Athene_cunicularia	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Colius_striatus,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.29346	-3447.874826	33	1.00000	0.27469	-3446.825465	33	0.58748	0.27466	-3445.794702	34
Birds2	F1x4	Colius_striatus	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.28747	-3451.902617	33	1.00000	0.31838	-3474.610967	33	0.20360	0.31431	-3450.488647	34
Birds2	F3x4	Colius_striatus	Tauraco_erythrolophus,Corythaeola_cristata,Antrostomus_carolinensis,Leptosomus_discolor,Athene_cunicularia,Tyto_alba,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Accipiter_gentilis,Aquila_chrysaetos,Gymnogyps_californianus,Falco_peregrinus,Falco_cherrug,Falco_rusticolus,Falco_biarmicus,Falco_naumanni	0.29346	-3447.874826	33	1.00000	0.32402	-3470.076896	33	0.20649	0.32135	-3446.416808	34
