clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Toxicofera	F1x4	Anolis_carolinensis	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33137	-5040.793153	35	1.00000	0.32929	-5050.897342	35	0.30796	0.33414	-5040.745345	36
Toxicofera	F3x4	Anolis_carolinensis	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33565	-5051.005375	35	1.00000	0.33336	-5060.845844	35	0.31067	0.33861	-5050.953273	36
Toxicofera	F1x4	Bothrops_jararaca	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33137	-5040.793153	35	1.00000	0.33115	-5041.704092	35	0.36798	0.33099	-5040.782362	36
Toxicofera	F3x4	Bothrops_jararaca	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33565	-5051.005375	35	1.00000	0.33538	-5051.887446	35	0.37273	0.33526	-5050.994631	36
Toxicofera	F1x4	Crotalus_tigris	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33137	-5040.793153	35	1.00000	0.33030	-5041.113404	35	0.47780	0.33018	-5040.677185	36
Toxicofera	F3x4	Crotalus_tigris	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33565	-5051.005375	35	1.00000	0.33456	-5051.331231	35	0.47861	0.33448	-5050.896360	36
Toxicofera	F1x4	Hydrophis_cyanocinctus	Python_molurus,Pseudonaja_textilis,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33137	-5040.793153	35	1.00000	0.31811	-5037.823377	35	0.80720	0.31801	-5037.673850	36
Toxicofera	F3x4	Hydrophis_cyanocinctus	Python_molurus,Pseudonaja_textilis,Naja_naja,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33565	-5051.005375	35	1.00000	0.32212	-5048.110343	35	0.80894	0.32206	-5047.963520	36
Toxicofera	F1x4	Naja_naja	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33137	-5040.793153	35	1.00000	0.32383	-5039.740116	35	0.68960	0.32397	-5039.452631	36
Toxicofera	F3x4	Naja_naja	Python_molurus,Pseudonaja_textilis,Hydrophis_cyanocinctus,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps	0.33565	-5051.005375	35	1.00000	0.32773	-5049.841705	35	0.71156	0.32788	-5049.600663	36
