clade	mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
Metatheria_Monotremata	F1x4	Antechinus_flavipes	Thylacinus_cynocephalus,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.32143	-4694.547111	19	1.00000	0.30829	-4692.707087	19	0.71120	0.30903	-4692.386721	20
Metatheria_Monotremata	F3x4	Antechinus_flavipes	Thylacinus_cynocephalus,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.26940	-4635.881075	19	1.00000	0.25569	-4632.874682	19	0.73499	0.25629	-4632.641376	20
Metatheria_Monotremata	F1x4	Dromiciops_gliroides	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.32143	-4694.547111	19	1.00000	0.31948	-4702.246829	19	0.29182	0.32408	-4694.491647	20
Metatheria_Monotremata	F3x4	Dromiciops_gliroides	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.26940	-4635.881075	19	1.00000	0.26779	-4646.622802	19	0.23662	0.27262	-4635.776644	20
Metatheria_Monotremata	F1x4	Gracilinanus_agilis	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.32143	-4694.547111	19	1.00000	0.32585	-4703.201354	19	0.19272	0.33071	-4693.528513	20
Metatheria_Monotremata	F3x4	Gracilinanus_agilis	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.26940	-4635.881075	19	1.00000	0.27366	-4647.250569	19	0.14901	0.27896	-4634.501523	20
Metatheria_Monotremata	F1x4	Monodelphis_domestica	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.32143	-4694.547111	19	1.00000	0.32077	-4699.688102	19	0.25172	0.32513	-4694.358465	20
Metatheria_Monotremata	F3x4	Monodelphis_domestica	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Gracilinanus_agilis,Tachyglossus_aculeatus,Ornithorhynchus_anatinus	0.26940	-4635.881075	19	1.00000	0.26875	-4642.755923	19	0.19364	0.27377	-4635.540710	20
Metatheria_Monotremata	F1x4	Ornithorhynchus_anatinus	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus	0.32143	-4694.547111	19	1.00000	0.31430	-4700.325634	19	0.22452	0.32957	-4693.986963	20
Metatheria_Monotremata	F3x4	Ornithorhynchus_anatinus	Thylacinus_cynocephalus,Antechinus_flavipes,Trichosurus_vulpecula,Phascolarctos_cinereus,Vombatus_ursinus,Dromiciops_gliroides,Monodelphis_domestica,Gracilinanus_agilis,Tachyglossus_aculeatus	0.26940	-4635.881075	19	1.00000	0.26047	-4643.307789	19	0.17776	0.27827	-4635.066905	20
